28379587	/m/0crc1zq	Prodaná nevěsta	1976-01-01		115.0	{"/m/01wgr": "Czech Language", "/m/04306rv": "German Language"}	{"/m/082fr": "West Germany", "/m/01mk6": "Czechoslovakia"}	{"/m/05p553": "Comedy film", "/m/02l7c8": "Romance Film", "/m/04t36": "Musical"}
7566281	/m/0kvbhk	Vallarasu	2000			{"/m/07c9s": "Tamil Language"}	{"/m/03rk0": "India"}	{"/m/02kdv5l": "Action"}
27383563	/m/0by1wkq	Looper	2012-09-28	136513833	118.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06n90": "Science Fiction", "/m/02kdv5l": "Action"}
6242699	/m/0fyj8w	Recreation	1914-08-13		7.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/06ppq": "Silent film", "/m/0219x_": "Indie", "/m/01g6gs": "Black-and-white", "/m/01z4y": "Comedy"}
7100124	/m/0h44yf	Daffy Duck Slept Here	1948			{}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/0hqxf": "Family Film", "/m/01z4y": "Comedy", "/m/0hcr": "Animation"}
16943307	/m/0412wd2	The Space Movie	1979		78.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/07ssc": "United Kingdom"}	{"/m/03g3w": "History", "/m/0jtdp": "Documentary"}
9919006	/m/06_y946	Millonario por un día	1963			{"/m/06nm1": "Spanish Language"}	{"/m/0jgd": "Argentina"}	{"/m/01g6gs": "Black-and-white"}
30975925	/m/0gg9_b9	Lady Cocoa	1975-12		93.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0lsxr": "Crime Fiction", "/m/018td": "Blaxploitation", "/m/07s9rl0": "Drama"}
7567438	/m/0kvbhy	Soorma Bhopali				{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/01z4y": "Comedy"}
29154658	/m/0cv9vk1	Judgment of God	1952-08-20		98.0	{"/m/064_8sq": "French Language"}	{"/m/0f8l9c": "France"}	{"/m/07s9rl0": "Drama"}
22643381	/m/05zyn93	Zuster Brown	1921-08-19			{}	{"/m/07ssc": "United Kingdom", "/m/059j2": "Netherlands"}	{"/m/06ppq": "Silent film"}
22946282	/m/063zs7z	A Scream from Silence	1979-05-18		96.0	{"/m/064_8sq": "French Language"}	{"/m/0d060g": "Canada"}	{"/m/07s9rl0": "Drama"}
28492939	/m/0crhsk4	Alone	2003			{"/m/0k0sv": "Croatian language", "/m/0k0sb": "Serbian language"}	{"/m/01pj7": "Croatia"}	{}
23248065	/m/04mmk2w	The Sky Crawlers	2008-08-02		121.0	{"/m/03_9r": "Japanese Language"}	{"/m/03_3d": "Japan"}	{"/m/06n90": "Science Fiction", "/m/0gw5n2f": "Japanese Movies", "/m/0hcr": "Animation", "/m/0jxy": "Anime", "/m/02kdv5l": "Action", "/m/0cq23f0": "Sci-Fi Adventure"}
3694061	/m/09vttt	Carry On Teacher	1959-08		86.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/0gf28": "Parody", "/m/01z4y": "Comedy"}
4025965	/m/0bd517	Chronique d'un été	1961			{"/m/064_8sq": "French Language"}	{"/m/0f8l9c": "France"}	{"/m/0hj3n07": "Culture & Society", "/m/0hj3mt_": "Anthropology", "/m/075fzd": "Social issues", "/m/0jtdp": "Documentary"}
17683356	/m/047tmd3	Defending Our Lives	1993		42.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0hj3n07": "Culture & Society", "/m/017fp": "Biography", "/m/0219x_": "Indie", "/m/0hj3n9r": "Law & Crime", "/m/02hmvc": "Short Film", "/m/0hj3n4b": "Gender Issues", "/m/075fzd": "Social issues", "/m/0jtdp": "Documentary"}
5445021	/m/0dm60h	HotMen CoolBoyz	2000-04		96.0	{"/m/02h40lc": "English Language"}	{"/m/0k6nt": "Denmark"}	{"/m/069x_s": "Gay pornography"}
34129623	/m/0hr7b90	Sold				{}	{}	{"/m/07s9rl0": "Drama"}
6847340	/m/0gsc8r	The Living Dead	1932-09-07		89.0	{"/m/04306rv": "German Language"}	{"/m/084n_": "Weimar Republic", "/m/0345h": "Germany"}	{"/m/06ppq": "Silent film", "/m/03npn": "Horror", "/m/0219x_": "Indie", "/m/06n90": "Science Fiction", "/m/01g6gs": "Black-and-white", "/m/02n4kr": "Mystery", "/m/0vgkd": "Black comedy"}
17594183	/m/04647kh	A Shocking Accident	1982		25.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/02hmvc": "Short Film", "/m/02l7c8": "Romance Film", "/m/01z4y": "Comedy", "/m/0219x_": "Indie"}
29278064	/m/0drw88x	Confidential Lady	1939-12		74.0	{}	{"/m/07ssc": "United Kingdom"}	{"/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama", "/m/05p553": "Comedy film"}
34916655	/m/0j45h1h	Second Class Citizens	2013-01			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0jtdp": "Documentary"}
6057135	/m/0fmxlc	Chu Chu and the Philly Flash	1981-08-28		92.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02kdv5l": "Action", "/m/01z4y": "Comedy", "/m/0bkbm": "Spy"}
19988478	/m/04yf57r	J'ai quelque chose à vous dire	1931		21.4166666667	{"/m/064_8sq": "French Language"}	{"/m/0f8l9c": "France"}	{"/m/02hmvc": "Short Film", "/m/01g6gs": "Black-and-white"}
5218366	/m/0d8dp1	London Kills Me				{}	{"/m/07ssc": "United Kingdom"}	{"/m/0hn10": "LGBT", "/m/0lsxr": "Crime Fiction", "/m/0556j8": "Buddy film", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/03v6qx": "Stoner film"}
36406869	/m/0k9f_3f	Sella Turcica	2010-10-13		106.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/03npn": "Horror"}
27424477	/m/0c00fp_	Three Maxims	1936		70.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/068d7h": "Romantic drama", "/m/07s9rl0": "Drama"}
957179	/m/03t8p6	Bright Young Things	2003-10-03		104.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/0219x_": "Indie", "/m/03p5xs": "Comedy of manners", "/m/01t_vv": "Comedy-drama", "/m/04xvlr": "Period piece", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/082gq": "War film"}
9208103	/m/02809_l	Condemned to Live	1935		66.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/02n4kr": "Mystery", "/m/03npn": "Horror", "/m/01g6gs": "Black-and-white"}
30160141	/m/0crrckw	Future Zone	1990		79.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/07s2s": "Time travel", "/m/06n90": "Science Fiction"}
3389311	/m/099107	Cadence	1990		97.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama", "/m/04xvlr": "Period piece", "/m/0d1w9": "Prison"}
5565338	/m/0dstt0	Stroker Ace	1983-07-01	13000000	94.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03btsm8": "Action/Adventure", "/m/06qm3": "Screwball comedy", "/m/0hj3l_y": "Action Comedy", "/m/01z02hx": "Sports", "/m/01z4y": "Comedy", "/m/02kdv5l": "Action", "/m/0ltv": "Auto racing"}
9912420	/m/06_y6ts	Caídos en el infierno	1954		112.0	{"/m/06nm1": "Spanish Language"}	{"/m/0jgd": "Argentina"}	{"/m/01g6gs": "Black-and-white"}
9919009	/m/06_y94m	Una Excursión a los indios ranqueles	1963			{"/m/06nm1": "Spanish Language"}	{"/m/0jgd": "Argentina"}	{"/m/01g6gs": "Black-and-white"}
168571	/m/016ks5	Mona Lisa	1986-05		100.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/0lsxr": "Crime Fiction", "/m/0gw5w78": "Gangster Film", "/m/0219x_": "Indie", "/m/07s9rl0": "Drama", "/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film", "/m/02xh1": "Film noir"}
31982675	/m/080kf9h	Young People	1940		70.0	{}	{}	{"/m/0hqxf": "Family Film", "/m/07s9rl0": "Drama"}
28066754	/m/0cm9dp5	Chenkol	2000		155.0	{"/m/03k50": "Hindi Language", "/m/0999q": "Malayalam Language"}	{"/m/03rk0": "India"}	{"/m/02kdv5l": "Action", "/m/07s9rl0": "Drama", "/m/01chg": "Bollywood", "/m/03q4nz": "World cinema"}
26876259	/m/0bmg2zs	Isabella	1988			{"/m/0999q": "Malayalam Language"}	{"/m/03rk0": "India"}	{"/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama"}
6244632	/m/0fymw0	Crossover	2006-09-01	7009668	95.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01z02hx": "Sports", "/m/01j1n2": "Coming of age", "/m/02kdv5l": "Action", "/m/07s9rl0": "Drama", "/m/02b5_l": "Teen"}
26013008	/m/0b6g00j	Butterflies	1993			{"/m/0999q": "Malayalam Language"}	{"/m/03rk0": "India"}	{"/m/02l7c8": "Romance Film", "/m/05p553": "Comedy film"}
6183212	/m/0fvlb6	Towed in a Hole	1932-12-31			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/01z4y": "Comedy", "/m/01g6gs": "Black-and-white", "/m/09q17": "Slapstick"}
15941612	/m/03qhs4f	Le Mozart des Pickpockets	2006-05-14		31.0	{"/m/064_8sq": "French Language"}	{"/m/0f8l9c": "France"}	{"/m/02hmvc": "Short Film", "/m/07s9rl0": "Drama", "/m/0219x_": "Indie", "/m/0clz1b": "Slice of life story"}
15371815	/m/03m6g6g	Neumi	1980-06-13		100.0	{"/m/02hwhyv": "Korean Language"}	{"/m/06qd3": "South Korea"}	{"/m/01lrrt": "Melodrama"}
26798968	/m/0bmb5y5	Jane Steps Out	1938		70.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/01z4y": "Comedy"}
31149313	/m/0gh6lcs	Paap Ka Ant	1989-12-08			{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/02kdv5l": "Action", "/m/07s9rl0": "Drama"}
9912418	/m/06_y6tc	La Calle del pecado	1954			{"/m/06nm1": "Spanish Language"}	{"/m/0jgd": "Argentina"}	{"/m/01g6gs": "Black-and-white"}
846329	/m/03glq6	Late Spring	1949		110.0	{"/m/03_9r": "Japanese Language"}	{"/m/03_3d": "Japan"}	{"/m/0gw5n2f": "Japanese Movies", "/m/02n4lw": "Art film", "/m/03q4nz": "World cinema", "/m/02h8pkk": "Family Drama", "/m/01g6gs": "Black-and-white", "/m/07s9rl0": "Drama"}
6352213	/m/0g26jx	Hare Remover	1946			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/0hqxf": "Family Film", "/m/01z4y": "Comedy", "/m/0hcr": "Animation"}
19490946	/m/04mx_6p	Legends of Tanakashi: Dynasty of Blade				{}	{}	{"/m/02kdv5l": "Action"}
10990102	/m/02qxffp	The Left Handed Gun	1958		102.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03btsm8": "Action/Adventure", "/m/0hfjk": "Western", "/m/07s9rl0": "Drama", "/m/03bxz7": "Biographical film", "/m/01g6gs": "Black-and-white"}
30719399	/m/0gffr08	It's a Grand Life	1953-11		102.0	{}	{"/m/07ssc": "United Kingdom"}	{"/m/05p553": "Comedy film"}
11144406	/m/02r1h_3	They Met in Bombay	1941-06-27		92.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0hj3m_x": "Crime Comedy", "/m/03k9fj": "Adventure", "/m/01g6gs": "Black-and-white", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/02l7c8": "Romance Film", "/m/02kdv5l": "Action"}
1231856	/m/04kkxx	For Love of the Game	1999-09-17	46112640	137.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01z02hx": "Sports", "/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama"}
34563800	/m/0j25jzj	Bangari				{"/m/09bnf": "Kannada Language"}	{"/m/03rk0": "India"}	{"/m/02l7c8": "Romance Film"}
16573952	/m/03ycb1b	Virus	1995		93.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/01drsx": "Disaster", "/m/060__y": "Film adaptation", "/m/03btsm8": "Action/Adventure", "/m/015w9s": "Television movie"}
23737168	/m/06zp728	Fast Company	1953		67.0	{}	{}	{"/m/01z4y": "Comedy"}
6602958	/m/0gdd7t	A Cool Day in August	2006			{}	{}	{"/m/02gk5": "Dogme 95"}
161877	/m/015gl2	This Sporting Life	1963-01		134.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/04fy52": "Kitchen sink realism", "/m/01z02hx": "Sports", "/m/07s9rl0": "Drama", "/m/06_vsc": "British New Wave", "/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film"}
36036213	/m/0d6np27	Buried Alive	1990-05-09		93.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/03npn": "Horror"}
24813200	/m/09g6wg2	Kisses and Caroms	2006		81.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06cvj": "Romantic comedy", "/m/02l7c8": "Romance Film", "/m/01z4y": "Comedy", "/m/0219x_": "Indie"}
36348802	/m/0k3n8tj	Vulgaria	2012-07-07		92.0	{"/m/012w70": "Cantonese"}	{"/m/03h64": "Hong Kong"}	{"/m/05p553": "Comedy film"}
10858701	/m/02qs76f	Cronaca di un amore	1950		98.0	{"/m/02bjrlw": "Italian Language"}	{"/m/03rjj": "Italy"}	{"/m/0lsxr": "Crime Fiction", "/m/03q4nz": "World cinema", "/m/0hj3n01": "Crime Drama", "/m/01g6gs": "Black-and-white", "/m/07s9rl0": "Drama", "/m/02l7c8": "Romance Film"}
29832052	/m/0fq2xx9	Brigands	1999-05-28		129.0	{"/m/02bjrlw": "Italian Language"}	{"/m/03rjj": "Italy"}	{"/m/07s9rl0": "Drama"}
9879562	/m/06_y5z2	Café Cantante	1951			{"/m/06nm1": "Spanish Language"}	{"/m/0jgd": "Argentina"}	{"/m/01g6gs": "Black-and-white"}
26374132	/m/0bbzv0c	Lost Spring	1967-01-14		91.0	{}	{"/m/03_3d": "Japan"}	{"/m/0gw5n2f": "Japanese Movies"}
10700127	/m/02qmm4k	Prem Parvat	1974			{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{}
934809	/m/03rf3z	Operation Petticoat	1959		124.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03btsm8": "Action/Adventure", "/m/02kdv5l": "Action", "/m/01z4y": "Comedy", "/m/082gq": "War film"}
1273569	/m/04p58f	The Elusive Pimpernel	1950		109.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/04xvh5": "Costume drama", "/m/03k9fj": "Adventure"}
30531735	/m/082l0k	Surviving: A Family in Crisis	1985		118.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02h8pkk": "Family Drama", "/m/07s9rl0": "Drama"}
31646915	/m/0gmc0ys	Her First Romance	1940-12-25		77.0	{}	{}	{"/m/04t36": "Musical"}
1358704	/m/04wjg1	The Sword of Doom	1966-01-25		120.0	{"/m/03_9r": "Japanese Language"}	{"/m/03_3d": "Japan"}	{"/m/0lsxr": "Crime Fiction", "/m/0gw5n2f": "Japanese Movies", "/m/03k9fj": "Adventure", "/m/03q4nz": "World cinema", "/m/0hj3m_6": "Costume Adventure", "/m/03btsm8": "Action/Adventure", "/m/07s9rl0": "Drama", "/m/02qqtlj": "Samurai cinema", "/m/02n4lw": "Art film"}
1612686	/m/05gmn3	Halloween Resurrection	2002-07-12	37664855	89.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01q03": "Cult", "/m/03npn": "Horror", "/m/01585b": "Slasher", "/m/02b5_l": "Teen"}
10492496	/m/02qfqzf	Dizzy Pilots				{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/01z4y": "Comedy", "/m/01g6gs": "Black-and-white"}
23792787	/m/06_x1zq	Catita es una dama	1956		80.0	{"/m/06nm1": "Spanish Language"}	{"/m/0jgd": "Argentina"}	{"/m/01g6gs": "Black-and-white"}
7612646	/m/0kvcfg	First Action Hero	1994		90.0	{"/m/02bjrlw": "Italian Language", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/03rjj": "Italy"}	{"/m/0lsxr": "Crime Fiction", "/m/03btsm8": "Action/Adventure", "/m/02kdv5l": "Action", "/m/03q4nz": "World cinema"}
10663174	/m/02qlm6m	The Grind	2012-03-23		87.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/0lsxr": "Crime Fiction", "/m/01jfsb": "Thriller", "/m/0219x_": "Indie"}
16645962	/m/0ch2pw6	Verbo	2011-09-22			{}	{"/m/06mkj": "Spain"}	{"/m/01hmnh": "Fantasy", "/m/03k9fj": "Adventure"}
30587025	/m/0g9vnm9	Devta	1998-10-02		135.0	{"/m/03k50": "Hindi Language"}	{}	{"/m/02kdv5l": "Action"}
31707381	/m/09kjprg	The Way to the Gold	1957	2900000	94.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama", "/m/03k9fj": "Adventure"}
4600837	/m/0cbzd_	The Mysterious Dr. Fu Manchu	1929-08-10		80.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/01g6gs": "Black-and-white"}
1273572	/m/04p58s	Gone to Earth	1950		82.0	{"/m/02h40lc": "English Language"}	{"/m/02jx1": "England", "/m/07ssc": "United Kingdom"}	{"/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama"}
8158277	/m/026tp9m	Pussycat Dolls: Live from London	2006		90.0	{}	{}	{"/m/04rlf": "Music"}
9569532	/m/02pkc6k	The Infernal Boiling Pot	1903		1.0	{"/m/06ppq": "Silent film"}	{"/m/0f8l9c": "France"}	{"/m/02hmvc": "Short Film", "/m/06ppq": "Silent film", "/m/03npn": "Horror", "/m/0219x_": "Indie", "/m/01g6gs": "Black-and-white"}
77639	/m/0kb57	The Pride of the Yankees	1942-07-14		127.0	{"/m/02h40lc": "English Language", "/m/0t_2": "American English"}	{"/m/09c7w0": "United States of America"}	{"/m/017fp": "Biography", "/m/01g6gs": "Black-and-white", "/m/01z02hx": "Sports", "/m/07s9rl0": "Drama", "/m/0hj3mws": "Biopic [feature]", "/m/03bxz7": "Biographical film"}
28692419	/m/04j09_p	Dead Lenny	2006		89.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/04btyz": "Heist", "/m/0hj3m_x": "Crime Comedy", "/m/03btsm8": "Action/Adventure", "/m/01z4y": "Comedy", "/m/0gw5w78": "Gangster Film", "/m/02kdv5l": "Action"}
16683731	/m/03ymn75	Half a Dozen Babies	1999-05-17		89.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama"}
12395625	/m/02w31xg	Puss 'n' Boats				{"/m/02h40lc": "English Language"}	{}	{"/m/02hmvc": "Short Film", "/m/01z4y": "Comedy"}
9879576	/m/06_y5zh	Camino al crimen	1951			{"/m/06nm1": "Spanish Language"}	{"/m/0jgd": "Argentina"}	{"/m/01g6gs": "Black-and-white"}
5080311	/m/0d1t91	The Badlanders	1958-09-03	2105000	85.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03btsm8": "Action/Adventure", "/m/0lsxr": "Crime Fiction", "/m/0hfjk": "Western", "/m/02kdv5l": "Action", "/m/04btyz": "Heist"}
23939272	/m/076xw3l	Million Dollar Legs	1932		64.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/01g6gs": "Black-and-white"}
28379461	/m/0crh4lx	U nás v Mechově	1960-07-22		77.0	{"/m/01wgr": "Czech Language"}	{"/m/01mk6": "Czechoslovakia"}	{"/m/05p553": "Comedy film"}
23714330	/m/06zmk0m	Passing Fancy	1933		101.0	{"/m/03_9r": "Japanese Language", "/m/06ppq": "Silent film"}	{"/m/03_3d": "Japan"}	{"/m/06ppq": "Silent film", "/m/0gw5n2f": "Japanese Movies", "/m/03q4nz": "World cinema", "/m/01g6gs": "Black-and-white", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy"}
22145673	/m/05q3zsp	Sila Nerangalil Sila Manithargal	1975		130.0	{}	{"/m/03rk0": "India"}	{"/m/07s9rl0": "Drama"}
14415689	/m/03d2ty3	Always Tell Your Wife			20.0	{"/m/06ppq": "Silent film", "/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/02hmvc": "Short Film", "/m/06ppq": "Silent film", "/m/0219x_": "Indie", "/m/01g6gs": "Black-and-white", "/m/01z4y": "Comedy"}
5137345	/m/0d4glc	Ninja III: The Domination	1984		92.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02kdv5l": "Action", "/m/04t2t": "Martial Arts Film", "/m/0219x_": "Indie"}
13508675	/m/03c7nkd	Blood Rage	1987		92.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01585b": "Slasher"}
8948959	/m/027qvhg	The Beast of the City	1932	408000	86.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0lsxr": "Crime Fiction", "/m/087lqx": "Pre-Code", "/m/01lrrt": "Melodrama", "/m/07s9rl0": "Drama", "/m/02xh1": "Film noir"}
29831967	/m/0fq0wlk	Certo certissimo ... anzi probabile	1969			{"/m/02bjrlw": "Italian Language"}	{"/m/03rjj": "Italy"}	{"/m/05p553": "Comedy film"}
31636280	/m/0gx3rq1	Talaash	2012-11-30			{"/m/03k50": "Hindi Language", "/m/055qm": "Marathi Language", "/m/02h40lc": "English Language"}	{"/m/03rk0": "India"}	{"/m/01jfsb": "Thriller", "/m/0lsxr": "Crime Fiction", "/m/04t36": "Musical", "/m/07s9rl0": "Drama", "/m/02l7c8": "Romance Film", "/m/01chg": "Bollywood"}
9308502	/m/0283zwc	How to Make Use of Leisure Time: Painting			7.0	{"/m/032f6": "Persian Language"}	{"/m/03shp": "Iran"}	{"/m/02hmvc": "Short Film"}
34953631	/m/0j42qn1	La Fenêtre	2006-05-30		13.0	{"/m/02h40lc": "English Language"}	{"/m/0d060g": "Canada", "/m/04wgh": "Morocco"}	{"/m/02hmvc": "Short Film"}
17470026	/m/047fx6d	Terror Nation				{}	{"/m/07ssc": "United Kingdom"}	{"/m/02hmvc": "Short Film", "/m/06n90": "Science Fiction", "/m/0jtdp": "Documentary"}
9879584	/m/06_y5zy	De turno con la muerte	1951			{"/m/06nm1": "Spanish Language"}	{"/m/0jgd": "Argentina"}	{"/m/01g6gs": "Black-and-white"}
33404927	/m/0h94q0c	Wildness of Youth	1922-09-29			{}	{}	{"/m/06ppq": "Silent film"}
10017049	/m/02pzy1n	Don't Look Now	1936-12-30		7.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/01z4y": "Comedy", "/m/0hcr": "Animation"}
21686929	/m/05mx56r	His Grace Gives Notice				{}	{"/m/07ssc": "United Kingdom"}	{"/m/01z4y": "Comedy"}
309159	/m/01syqn	Teheran 43	1981-07		153.0	{"/m/06b_j": "Russian Language"}	{"/m/0f8l9c": "France", "/m/06mzp": "Switzerland", "/m/05vz3zq": "Soviet Union", "/m/06mkj": "Spain"}	{"/m/01jfsb": "Thriller", "/m/0lsxr": "Crime Fiction", "/m/07s9rl0": "Drama", "/m/082gq": "War film", "/m/02l7c8": "Romance Film", "/m/02kdv5l": "Action"}
27695067	/m/0c3_zr8	The Mystery of Mr. X	1934-02-23		84.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/02n4kr": "Mystery", "/m/028v3": "Detective fiction", "/m/09blyk": "Psychological thriller", "/m/0vjs6": "Detective"}
5150761	/m/0d539d	Devour	2005		90.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0cq22z7": "Sci-Fi Horror", "/m/03npn": "Horror", "/m/09blyk": "Psychological thriller"}
10604572	/m/02qj_5b	Rebel Intruders	1980-09-10		99.0	{"/m/03115z": "Mandarin Chinese"}	{"/m/03h64": "Hong Kong"}	{"/m/02kdv5l": "Action", "/m/04t2t": "Martial Arts Film"}
7378452	/m/025_vz4	Oblivious	2001-01-27		11.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/02hmvc": "Short Film"}
612007	/m/02wg8m	Lessons of Darkness	1992		50.0	{"/m/0jzc": "Arabic Language", "/m/02h40lc": "English Language", "/m/04306rv": "German Language"}	{"/m/0f8l9c": "France", "/m/02jx1": "England", "/m/07ssc": "United Kingdom", "/m/0345h": "Germany"}	{"/m/06n90": "Science Fiction", "/m/03q4nz": "World cinema", "/m/0kpq_x": "Gulf War", "/m/082gq": "War film", "/m/0cshrf": "Political cinema", "/m/0jtdp": "Documentary"}
25366718	/m/09k6v61	Buried Secrets	1996-11-04			{}	{}	{"/m/07s9rl0": "Drama", "/m/03npn": "Horror", "/m/02n4kr": "Mystery"}
30599547	/m/0gfg4bb	Frederick Douglass and the White Negro			52.0	{}	{"/m/03rt9": "Ireland"}	{"/m/0jtdp": "Documentary"}
28275468	/m/0cp0jbb	Thirunakkara Perumal	2009-03			{"/m/0999q": "Malayalam Language"}	{"/m/03rk0": "India"}	{}
5842466	/m/0f8jtj	Show Biz Bugs	1957			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/0hqxf": "Family Film", "/m/01z4y": "Comedy", "/m/0hcr": "Animation"}
3889952	/m/0b59_0	The Manster	1962		72.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/03_3d": "Japan"}	{"/m/0g092b": "Monster movie", "/m/06n90": "Science Fiction", "/m/0qdzd": "B-movie", "/m/0hj3m_q": "Creature Film", "/m/0gw5n2f": "Japanese Movies", "/m/03npn": "Horror"}
35827366	/m/0jwrq4y	Robert and Bertram	1938-01-12		80.0	{"/m/05qqm": "Polish Language"}	{"/m/05qhw": "Poland"}	{"/m/05p553": "Comedy film"}
7299774	/m/0kv4f1	Circus of Horrors	1960-04		92.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/0lsxr": "Crime Fiction", "/m/06n90": "Science Fiction", "/m/03npn": "Horror", "/m/07s9rl0": "Drama", "/m/02wtdps": "Crime Thriller", "/m/0qdzd": "B-movie"}
21254725	/m/05c36tn	Two Tickets to Paradise	2006		91.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/04228s": "Road movie", "/m/01t_vv": "Comedy-drama", "/m/0219x_": "Indie", "/m/01z4y": "Comedy"}
